PING 198.51.100.100 (198.51.100.100) 1232(1260) bytes of data.
1240 bytes from 198.51.100.100: icmp_seq=244 ttl=51 time=466 ms
1240 bytes from 198.51.100.100: icmp_seq=245 ttl=51 time=509 ms
1240 bytes from 198.51.100.100: icmp_seq=249 ttl=51 time=38.0 ms
1240 bytes from 198.51.100.100: icmp_seq=251 ttl=51 time=32.6 ms
1240 bytes from 198.51.100.100: icmp_seq=252 ttl=51 time=200 ms
1240 bytes from 198.51.100.100: icmp_seq=258 ttl=51 time=53.2 ms
1240 bytes from 198.51.100.100: icmp_seq=262 ttl=51 time=212 ms
1240 bytes from 198.51.100.100: icmp_seq=263 ttl=51 time=28.7 ms
1240 bytes from 198.51.100.100: icmp_seq=264 ttl=51 time=29.1 ms
1240 bytes from 198.51.100.100: icmp_seq=265 ttl=51 time=289 ms
1240 bytes from 198.51.100.100: icmp_seq=266 ttl=51 time=167 ms
1240 bytes from 198.51.100.100: icmp_seq=267 ttl=51 time=105 ms
1240 bytes from 198.51.100.100: icmp_seq=268 ttl=51 time=27.3 ms
1240 bytes from 198.51.100.100: icmp_seq=274 ttl=51 time=99.0 ms
1240 bytes from 198.51.100.100: icmp_seq=279 ttl=51 time=30.9 ms
1240 bytes from 198.51.100.100: icmp_seq=282 ttl=51 time=62.3 ms
1240 bytes from 198.51.100.100: icmp_seq=290 ttl=51 time=81.4 ms
1240 bytes from 198.51.100.100: icmp_seq=291 ttl=51 time=26.4 ms
1240 bytes from 198.51.100.100: icmp_seq=292 ttl=51 time=26.0 ms
1240 bytes from 198.51.100.100: icmp_seq=294 ttl=51 time=29.3 ms
1240 bytes from 198.51.100.100: icmp_seq=296 ttl=51 time=182 ms
1240 bytes from 198.51.100.100: icmp_seq=300 ttl=51 time=879 ms

--- 198.51.100.100 ping statistics ---
300 packets transmitted, 131 received, 56.3333% packet loss, time 304968ms
rtt min/avg/max/mdev = 23.907/105.730/878.969/129.581 ms
