PING 198.51.100.100 (198.51.100.100) 1232(1260) bytes of data.
1240 bytes from 198.51.100.100: icmp_seq=122 ttl=49 time=49.3 ms
1240 bytes from 198.51.100.100: icmp_seq=123 ttl=49 time=107 ms
1240 bytes from 198.51.100.100: icmp_seq=124 ttl=49 time=42.2 ms
1240 bytes from 198.51.100.100: icmp_seq=125 ttl=49 time=43.5 ms
1240 bytes from 198.51.100.100: icmp_seq=126 ttl=49 time=42.3 ms
1240 bytes from 198.51.100.100: icmp_seq=127 ttl=49 time=174 ms
1240 bytes from 198.51.100.100: icmp_seq=128 ttl=49 time=39.3 ms
1240 bytes from 198.51.100.100: icmp_seq=129 ttl=49 time=38.7 ms
1240 bytes from 198.51.100.100: icmp_seq=130 ttl=49 time=38.4 ms
1240 bytes from 198.51.100.100: icmp_seq=131 ttl=49 time=40.8 ms
1240 bytes from 198.51.100.100: icmp_seq=134 ttl=49 time=34.0 ms
1240 bytes from 198.51.100.100: icmp_seq=135 ttl=49 time=32.9 ms
1240 bytes from 198.51.100.100: icmp_seq=136 ttl=49 time=30.6 ms
1240 bytes from 198.51.100.100: icmp_seq=137 ttl=49 time=89.9 ms
1240 bytes from 198.51.100.100: icmp_seq=139 ttl=49 time=75.8 ms
1240 bytes from 198.51.100.100: icmp_seq=140 ttl=49 time=81.0 ms
1240 bytes from 198.51.100.100: icmp_seq=142 ttl=49 time=68.1 ms
1240 bytes from 198.51.100.100: icmp_seq=143 ttl=49 time=30.8 ms
1240 bytes from 198.51.100.100: icmp_seq=145 ttl=49 time=26.7 ms
1240 bytes from 198.51.100.100: icmp_seq=146 ttl=49 time=268 ms
1240 bytes from 198.51.100.100: icmp_seq=147 ttl=49 time=37.1 ms
1240 bytes from 198.51.100.100: icmp_seq=148 ttl=49 time=60.9 ms
1240 bytes from 198.51.100.100: icmp_seq=150 ttl=49 time=33.4 ms
1240 bytes from 198.51.100.100: icmp_seq=153 ttl=49 time=94.7 ms
1240 bytes from 198.51.100.100: icmp_seq=154 ttl=49 time=71.5 ms
1240 bytes from 198.51.100.100: icmp_seq=155 ttl=49 time=89.5 ms
1240 bytes from 198.51.100.100: icmp_seq=156 ttl=49 time=266 ms
1240 bytes from 198.51.100.100: icmp_seq=158 ttl=49 time=27.4 ms
1240 bytes from 198.51.100.100: icmp_seq=159 ttl=49 time=28.5 ms
1240 bytes from 198.51.100.100: icmp_seq=160 ttl=49 time=28.7 ms
1240 bytes from 198.51.100.100: icmp_seq=161 ttl=49 time=97.7 ms
1240 bytes from 198.51.100.100: icmp_seq=162 ttl=49 time=29.1 ms
1240 bytes from 198.51.100.100: icmp_seq=163 ttl=49 time=348 ms
1240 bytes from 198.51.100.100: icmp_seq=164 ttl=49 time=62.2 ms
1240 bytes from 198.51.100.100: icmp_seq=166 ttl=49 time=311 ms
1240 bytes from 198.51.100.100: icmp_seq=168 ttl=49 time=32.5 ms
1240 bytes from 198.51.100.100: icmp_seq=171 ttl=49 time=31.4 ms
1240 bytes from 198.51.100.100: icmp_seq=172 ttl=49 time=30.6 ms
1240 bytes from 198.51.100.100: icmp_seq=173 ttl=49 time=30.9 ms
1240 bytes from 198.51.100.100: icmp_seq=175 ttl=49 time=202 ms
1240 bytes from 198.51.100.100: icmp_seq=176 ttl=49 time=29.9 ms
1240 bytes from 198.51.100.100: icmp_seq=178 ttl=49 time=35.3 ms
1240 bytes from 198.51.100.100: icmp_seq=179 ttl=49 time=28.3 ms
1240 bytes from 198.51.100.100: icmp_seq=181 ttl=49 time=29.1 ms
1240 bytes from 198.51.100.100: icmp_seq=182 ttl=49 time=31.2 ms
1240 bytes from 198.51.100.100: icmp_seq=183 ttl=49 time=53.9 ms
1240 bytes from 198.51.100.100: icmp_seq=185 ttl=49 time=961 ms
1240 bytes from 198.51.100.100: icmp_seq=186 ttl=49 time=233 ms
1240 bytes from 198.51.100.100: icmp_seq=187 ttl=49 time=43.4 ms
1240 bytes from 198.51.100.100: icmp_seq=188 ttl=49 time=43.7 ms
1240 bytes from 198.51.100.100: icmp_seq=189 ttl=49 time=28.3 ms
1240 bytes from 198.51.100.100: icmp_seq=191 ttl=49 time=34.7 ms
1240 bytes from 198.51.100.100: icmp_seq=192 ttl=49 time=119 ms
1240 bytes from 198.51.100.100: icmp_seq=193 ttl=49 time=50.0 ms
1240 bytes from 198.51.100.100: icmp_seq=194 ttl=49 time=105 ms
1240 bytes from 198.51.100.100: icmp_seq=195 ttl=49 time=65.8 ms
1240 bytes from 198.51.100.100: icmp_seq=196 ttl=49 time=75.5 ms
1240 bytes from 198.51.100.100: icmp_seq=198 ttl=49 time=52.6 ms
1240 bytes from 198.51.100.100: icmp_seq=199 ttl=49 time=94.3 ms
1240 bytes from 198.51.100.100: icmp_seq=200 ttl=49 time=29.0 ms
1240 bytes from 198.51.100.100: icmp_seq=202 ttl=49 time=28.3 ms
1240 bytes from 198.51.100.100: icmp_seq=203 ttl=49 time=29.9 ms
1240 bytes from 198.51.100.100: icmp_seq=205 ttl=49 time=259 ms
1240 bytes from 198.51.100.100: icmp_seq=206 ttl=49 time=278 ms
1240 bytes from 198.51.100.100: icmp_seq=208 ttl=49 time=27.7 ms
1240 bytes from 198.51.100.100: icmp_seq=210 ttl=49 time=37.0 ms
1240 bytes from 198.51.100.100: icmp_seq=212 ttl=49 time=27.3 ms
1240 bytes from 198.51.100.100: icmp_seq=216 ttl=49 time=45.9 ms
1240 bytes from 198.51.100.100: icmp_seq=217 ttl=49 time=321 ms
1240 bytes from 198.51.100.100: icmp_seq=218 ttl=49 time=88.0 ms
1240 bytes from 198.51.100.100: icmp_seq=219 ttl=49 time=331 ms
1240 bytes from 198.51.100.100: icmp_seq=220 ttl=49 time=26.9 ms
1240 bytes from 198.51.100.100: icmp_seq=221 ttl=49 time=27.3 ms
1240 bytes from 198.51.100.100: icmp_seq=222 ttl=49 time=183 ms
1240 bytes from 198.51.100.100: icmp_seq=224 ttl=49 time=403 ms
1240 bytes from 198.51.100.100: icmp_seq=225 ttl=49 time=287 ms
1240 bytes from 198.51.100.100: icmp_seq=226 ttl=49 time=461 ms
1240 bytes from 198.51.100.100: icmp_seq=227 ttl=49 time=195 ms
1240 bytes from 198.51.100.100: icmp_seq=229 ttl=49 time=412 ms
1240 bytes from 198.51.100.100: icmp_seq=231 ttl=49 time=30.2 ms
1240 bytes from 198.51.100.100: icmp_seq=232 ttl=49 time=37.7 ms
1240 bytes from 198.51.100.100: icmp_seq=233 ttl=49 time=87.5 ms
1240 bytes from 198.51.100.100: icmp_seq=234 ttl=49 time=26.9 ms
1240 bytes from 198.51.100.100: icmp_seq=235 ttl=49 time=25.0 ms
1240 bytes from 198.51.100.100: icmp_seq=236 ttl=49 time=27.8 ms
1240 bytes from 198.51.100.100: icmp_seq=237 ttl=49 time=87.1 ms
1240 bytes from 198.51.100.100: icmp_seq=238 ttl=49 time=28.3 ms
1240 bytes from 198.51.100.100: icmp_seq=239 ttl=49 time=26.4 ms
1240 bytes from 198.51.100.100: icmp_seq=240 ttl=49 time=27.6 ms
1240 bytes from 198.51.100.100: icmp_seq=241 ttl=49 time=30.0 ms
1240 bytes from 198.51.100.100: icmp_seq=243 ttl=49 time=337 ms
1240 bytes from 198.51.100.100: icmp_seq=244 ttl=49 time=276 ms
1240 bytes from 198.51.100.100: icmp_seq=245 ttl=49 time=303 ms
1240 bytes from 198.51.100.100: icmp_seq=246 ttl=49 time=103 ms
1240 bytes from 198.51.100.100: icmp_seq=247 ttl=49 time=196 ms
1240 bytes from 198.51.100.100: icmp_seq=248 ttl=49 time=37.2 ms
1240 bytes from 198.51.100.100: icmp_seq=250 ttl=49 time=25.4 ms
1240 bytes from 198.51.100.100: icmp_seq=251 ttl=49 time=32.3 ms
1240 bytes from 198.51.100.100: icmp_seq=252 ttl=49 time=82.1 ms
1240 bytes from 198.51.100.100: icmp_seq=253 ttl=49 time=26.1 ms
1240 bytes from 198.51.100.100: icmp_seq=254 ttl=49 time=37.0 ms
1240 bytes from 198.51.100.100: icmp_seq=255 ttl=49 time=26.7 ms
1240 bytes from 198.51.100.100: icmp_seq=257 ttl=49 time=25.9 ms
1240 bytes from 198.51.100.100: icmp_seq=258 ttl=49 time=35.2 ms
1240 bytes from 198.51.100.100: icmp_seq=262 ttl=49 time=34.0 ms
1240 bytes from 198.51.100.100: icmp_seq=263 ttl=49 time=35.8 ms
1240 bytes from 198.51.100.100: icmp_seq=264 ttl=49 time=34.5 ms
1240 bytes from 198.51.100.100: icmp_seq=265 ttl=49 time=31.2 ms
1240 bytes from 198.51.100.100: icmp_seq=267 ttl=49 time=28.9 ms
1240 bytes from 198.51.100.100: icmp_seq=269 ttl=49 time=39.3 ms
1240 bytes from 198.51.100.100: icmp_seq=270 ttl=49 time=33.1 ms
1240 bytes from 198.51.100.100: icmp_seq=272 ttl=49 time=29.2 ms
1240 bytes from 198.51.100.100: icmp_seq=273 ttl=49 time=29.3 ms
1240 bytes from 198.51.100.100: icmp_seq=274 ttl=49 time=33.5 ms
1240 bytes from 198.51.100.100: icmp_seq=275 ttl=49 time=32.1 ms
1240 bytes from 198.51.100.100: icmp_seq=277 ttl=49 time=27.3 ms
1240 bytes from 198.51.100.100: icmp_seq=278 ttl=49 time=29.5 ms
1240 bytes from 198.51.100.100: icmp_seq=279 ttl=49 time=203 ms
1240 bytes from 198.51.100.100: icmp_seq=281 ttl=49 time=110 ms
1240 bytes from 198.51.100.100: icmp_seq=282 ttl=49 time=113 ms
1240 bytes from 198.51.100.100: icmp_seq=284 ttl=49 time=34.2 ms
1240 bytes from 198.51.100.100: icmp_seq=285 ttl=49 time=95.3 ms
1240 bytes from 198.51.100.100: icmp_seq=288 ttl=49 time=31.3 ms
1240 bytes from 198.51.100.100: icmp_seq=290 ttl=49 time=256 ms
1240 bytes from 198.51.100.100: icmp_seq=291 ttl=49 time=27.0 ms
1240 bytes from 198.51.100.100: icmp_seq=292 ttl=49 time=28.1 ms
1240 bytes from 198.51.100.100: icmp_seq=293 ttl=49 time=26.3 ms
1240 bytes from 198.51.100.100: icmp_seq=295 ttl=49 time=28.8 ms
1240 bytes from 198.51.100.100: icmp_seq=296 ttl=49 time=34.6 ms
1240 bytes from 198.51.100.100: icmp_seq=297 ttl=49 time=30.6 ms
1240 bytes from 198.51.100.100: icmp_seq=298 ttl=49 time=176 ms
1240 bytes from 198.51.100.100: icmp_seq=300 ttl=49 time=35.9 ms

--- 198.51.100.100 ping statistics ---
300 packets transmitted, 221 received, 26.3333% packet loss, time 304955ms
rtt min/avg/max/mdev = 25.005/102.197/1022.411/150.900 ms, pipe 2
