PING 198.51.100.100 (198.51.100.100) 1232(1260) bytes of data.
1240 bytes from 198.51.100.100: icmp_seq=59 ttl=51 time=46.8 ms
1240 bytes from 198.51.100.100: icmp_seq=60 ttl=51 time=24.1 ms
1240 bytes from 198.51.100.100: icmp_seq=61 ttl=51 time=30.5 ms
1240 bytes from 198.51.100.100: icmp_seq=62 ttl=51 time=35.4 ms
1240 bytes from 198.51.100.100: icmp_seq=63 ttl=51 time=46.0 ms
1240 bytes from 198.51.100.100: icmp_seq=64 ttl=51 time=53.2 ms
1240 bytes from 198.51.100.100: icmp_seq=65 ttl=51 time=30.1 ms
1240 bytes from 198.51.100.100: icmp_seq=66 ttl=51 time=29.3 ms
1240 bytes from 198.51.100.100: icmp_seq=67 ttl=51 time=31.7 ms
1240 bytes from 198.51.100.100: icmp_seq=68 ttl=51 time=49.6 ms
1240 bytes from 198.51.100.100: icmp_seq=69 ttl=51 time=24.1 ms
1240 bytes from 198.51.100.100: icmp_seq=70 ttl=51 time=22.9 ms
1240 bytes from 198.51.100.100: icmp_seq=71 ttl=51 time=23.3 ms
1240 bytes from 198.51.100.100: icmp_seq=72 ttl=51 time=42.5 ms
1240 bytes from 198.51.100.100: icmp_seq=73 ttl=51 time=51.8 ms
1240 bytes from 198.51.100.100: icmp_seq=74 ttl=51 time=52.8 ms
1240 bytes from 198.51.100.100: icmp_seq=75 ttl=51 time=53.3 ms
1240 bytes from 198.51.100.100: icmp_seq=76 ttl=51 time=51.2 ms
1240 bytes from 198.51.100.100: icmp_seq=77 ttl=51 time=26.4 ms
1240 bytes from 198.51.100.100: icmp_seq=78 ttl=51 time=66.8 ms
1240 bytes from 198.51.100.100: icmp_seq=79 ttl=51 time=59.7 ms
1240 bytes from 198.51.100.100: icmp_seq=80 ttl=51 time=107 ms
1240 bytes from 198.51.100.100: icmp_seq=82 ttl=51 time=195 ms
1240 bytes from 198.51.100.100: icmp_seq=83 ttl=51 time=52.9 ms
1240 bytes from 198.51.100.100: icmp_seq=84 ttl=51 time=22.8 ms
1240 bytes from 198.51.100.100: icmp_seq=85 ttl=51 time=24.8 ms
1240 bytes from 198.51.100.100: icmp_seq=86 ttl=51 time=36.9 ms
1240 bytes from 198.51.100.100: icmp_seq=87 ttl=51 time=47.9 ms
1240 bytes from 198.51.100.100: icmp_seq=88 ttl=51 time=55.6 ms
1240 bytes from 198.51.100.100: icmp_seq=89 ttl=51 time=24.5 ms
1240 bytes from 198.51.100.100: icmp_seq=90 ttl=51 time=27.0 ms
1240 bytes from 198.51.100.100: icmp_seq=91 ttl=51 time=28.1 ms
1240 bytes from 198.51.100.100: icmp_seq=92 ttl=51 time=64.8 ms
1240 bytes from 198.51.100.100: icmp_seq=93 ttl=51 time=48.4 ms
1240 bytes from 198.51.100.100: icmp_seq=94 ttl=51 time=62.6 ms
1240 bytes from 198.51.100.100: icmp_seq=96 ttl=51 time=31.5 ms
1240 bytes from 198.51.100.100: icmp_seq=97 ttl=51 time=28.2 ms
1240 bytes from 198.51.100.100: icmp_seq=98 ttl=51 time=65.7 ms
1240 bytes from 198.51.100.100: icmp_seq=103 ttl=51 time=57.7 ms
1240 bytes from 198.51.100.100: icmp_seq=104 ttl=51 time=108 ms
1240 bytes from 198.51.100.100: icmp_seq=108 ttl=51 time=53.5 ms
1240 bytes from 198.51.100.100: icmp_seq=109 ttl=51 time=61.5 ms
1240 bytes from 198.51.100.100: icmp_seq=110 ttl=51 time=53.5 ms
1240 bytes from 198.51.100.100: icmp_seq=111 ttl=51 time=50.5 ms
1240 bytes from 198.51.100.100: icmp_seq=112 ttl=51 time=94.7 ms
1240 bytes from 198.51.100.100: icmp_seq=113 ttl=51 time=27.2 ms
1240 bytes from 198.51.100.100: icmp_seq=114 ttl=51 time=52.3 ms
1240 bytes from 198.51.100.100: icmp_seq=115 ttl=51 time=56.4 ms
1240 bytes from 198.51.100.100: icmp_seq=116 ttl=51 time=24.9 ms
1240 bytes from 198.51.100.100: icmp_seq=117 ttl=51 time=29.1 ms
1240 bytes from 198.51.100.100: icmp_seq=118 ttl=51 time=27.4 ms
1240 bytes from 198.51.100.100: icmp_seq=119 ttl=51 time=43.4 ms
1240 bytes from 198.51.100.100: icmp_seq=120 ttl=51 time=50.7 ms
1240 bytes from 198.51.100.100: icmp_seq=121 ttl=51 time=26.0 ms
1240 bytes from 198.51.100.100: icmp_seq=122 ttl=51 time=27.4 ms
1240 bytes from 198.51.100.100: icmp_seq=123 ttl=51 time=35.1 ms
1240 bytes from 198.51.100.100: icmp_seq=124 ttl=51 time=33.2 ms
1240 bytes from 198.51.100.100: icmp_seq=125 ttl=51 time=52.6 ms
1240 bytes from 198.51.100.100: icmp_seq=126 ttl=51 time=53.6 ms
1240 bytes from 198.51.100.100: icmp_seq=127 ttl=51 time=52.0 ms
1240 bytes from 198.51.100.100: icmp_seq=128 ttl=51 time=31.2 ms
1240 bytes from 198.51.100.100: icmp_seq=129 ttl=51 time=45.6 ms
1240 bytes from 198.51.100.100: icmp_seq=130 ttl=51 time=44.4 ms
1240 bytes from 198.51.100.100: icmp_seq=131 ttl=51 time=50.1 ms
1240 bytes from 198.51.100.100: icmp_seq=132 ttl=51 time=53.7 ms
1240 bytes from 198.51.100.100: icmp_seq=133 ttl=51 time=40.1 ms
1240 bytes from 198.51.100.100: icmp_seq=134 ttl=51 time=39.6 ms
1240 bytes from 198.51.100.100: icmp_seq=135 ttl=51 time=38.6 ms
1240 bytes from 198.51.100.100: icmp_seq=136 ttl=51 time=58.2 ms
1240 bytes from 198.51.100.100: icmp_seq=137 ttl=51 time=50.8 ms
1240 bytes from 198.51.100.100: icmp_seq=138 ttl=51 time=29.5 ms
1240 bytes from 198.51.100.100: icmp_seq=139 ttl=51 time=28.3 ms
1240 bytes from 198.51.100.100: icmp_seq=140 ttl=51 time=33.2 ms
1240 bytes from 198.51.100.100: icmp_seq=141 ttl=51 time=52.1 ms
1240 bytes from 198.51.100.100: icmp_seq=142 ttl=51 time=51.1 ms
1240 bytes from 198.51.100.100: icmp_seq=143 ttl=51 time=88.4 ms
1240 bytes from 198.51.100.100: icmp_seq=144 ttl=51 time=82.5 ms
1240 bytes from 198.51.100.100: icmp_seq=145 ttl=51 time=39.7 ms
1240 bytes from 198.51.100.100: icmp_seq=146 ttl=51 time=58.9 ms
1240 bytes from 198.51.100.100: icmp_seq=147 ttl=51 time=48.8 ms
1240 bytes from 198.51.100.100: icmp_seq=148 ttl=51 time=24.5 ms
1240 bytes from 198.51.100.100: icmp_seq=149 ttl=51 time=25.4 ms
1240 bytes from 198.51.100.100: icmp_seq=150 ttl=51 time=32.2 ms
1240 bytes from 198.51.100.100: icmp_seq=151 ttl=51 time=58.5 ms
1240 bytes from 198.51.100.100: icmp_seq=152 ttl=51 time=49.0 ms
1240 bytes from 198.51.100.100: icmp_seq=153 ttl=51 time=69.6 ms
1240 bytes from 198.51.100.100: icmp_seq=154 ttl=51 time=26.1 ms
1240 bytes from 198.51.100.100: icmp_seq=155 ttl=51 time=39.1 ms
1240 bytes from 198.51.100.100: icmp_seq=156 ttl=51 time=48.5 ms
1240 bytes from 198.51.100.100: icmp_seq=157 ttl=51 time=61.8 ms
1240 bytes from 198.51.100.100: icmp_seq=158 ttl=51 time=25.9 ms
1240 bytes from 198.51.100.100: icmp_seq=159 ttl=51 time=29.0 ms
1240 bytes from 198.51.100.100: icmp_seq=160 ttl=51 time=51.0 ms
1240 bytes from 198.51.100.100: icmp_seq=161 ttl=51 time=54.4 ms
1240 bytes from 198.51.100.100: icmp_seq=162 ttl=51 time=56.5 ms
1240 bytes from 198.51.100.100: icmp_seq=163 ttl=51 time=55.6 ms
1240 bytes from 198.51.100.100: icmp_seq=166 ttl=51 time=59.3 ms
1240 bytes from 198.51.100.100: icmp_seq=167 ttl=51 time=54.1 ms
1240 bytes from 198.51.100.100: icmp_seq=168 ttl=51 time=59.9 ms
1240 bytes from 198.51.100.100: icmp_seq=169 ttl=51 time=28.1 ms
1240 bytes from 198.51.100.100: icmp_seq=170 ttl=51 time=37.0 ms
1240 bytes from 198.51.100.100: icmp_seq=171 ttl=51 time=50.6 ms
1240 bytes from 198.51.100.100: icmp_seq=172 ttl=51 time=64.1 ms
1240 bytes from 198.51.100.100: icmp_seq=173 ttl=51 time=26.0 ms
1240 bytes from 198.51.100.100: icmp_seq=174 ttl=51 time=26.4 ms
1240 bytes from 198.51.100.100: icmp_seq=175 ttl=51 time=29.8 ms
1240 bytes from 198.51.100.100: icmp_seq=176 ttl=51 time=55.1 ms
1240 bytes from 198.51.100.100: icmp_seq=177 ttl=51 time=50.5 ms
1240 bytes from 198.51.100.100: icmp_seq=178 ttl=51 time=53.9 ms
1240 bytes from 198.51.100.100: icmp_seq=179 ttl=51 time=28.2 ms
1240 bytes from 198.51.100.100: icmp_seq=180 ttl=51 time=27.0 ms
1240 bytes from 198.51.100.100: icmp_seq=181 ttl=51 time=47.0 ms
1240 bytes from 198.51.100.100: icmp_seq=182 ttl=51 time=50.5 ms
1240 bytes from 198.51.100.100: icmp_seq=183 ttl=51 time=28.3 ms
1240 bytes from 198.51.100.100: icmp_seq=184 ttl=51 time=24.7 ms
1240 bytes from 198.51.100.100: icmp_seq=185 ttl=51 time=31.9 ms
1240 bytes from 198.51.100.100: icmp_seq=186 ttl=51 time=54.5 ms
1240 bytes from 198.51.100.100: icmp_seq=187 ttl=51 time=53.1 ms
1240 bytes from 198.51.100.100: icmp_seq=188 ttl=51 time=56.2 ms
1240 bytes from 198.51.100.100: icmp_seq=189 ttl=51 time=28.1 ms
1240 bytes from 198.51.100.100: icmp_seq=190 ttl=51 time=36.0 ms
1240 bytes from 198.51.100.100: icmp_seq=191 ttl=51 time=52.9 ms
1240 bytes from 198.51.100.100: icmp_seq=192 ttl=51 time=54.5 ms
1240 bytes from 198.51.100.100: icmp_seq=193 ttl=51 time=52.0 ms
1240 bytes from 198.51.100.100: icmp_seq=194 ttl=51 time=50.8 ms
1240 bytes from 198.51.100.100: icmp_seq=195 ttl=51 time=29.5 ms
1240 bytes from 198.51.100.100: icmp_seq=196 ttl=51 time=37.2 ms
1240 bytes from 198.51.100.100: icmp_seq=197 ttl=51 time=50.5 ms
1240 bytes from 198.51.100.100: icmp_seq=198 ttl=51 time=52.0 ms
1240 bytes from 198.51.100.100: icmp_seq=199 ttl=51 time=53.3 ms
1240 bytes from 198.51.100.100: icmp_seq=200 ttl=51 time=60.8 ms
1240 bytes from 198.51.100.100: icmp_seq=201 ttl=51 time=24.6 ms
1240 bytes from 198.51.100.100: icmp_seq=202 ttl=51 time=26.1 ms
1240 bytes from 198.51.100.100: icmp_seq=203 ttl=51 time=79.9 ms
1240 bytes from 198.51.100.100: icmp_seq=213 ttl=51 time=49.6 ms
1240 bytes from 198.51.100.100: icmp_seq=214 ttl=51 time=28.4 ms
1240 bytes from 198.51.100.100: icmp_seq=215 ttl=51 time=24.8 ms
1240 bytes from 198.51.100.100: icmp_seq=216 ttl=51 time=23.9 ms
1240 bytes from 198.51.100.100: icmp_seq=217 ttl=51 time=57.6 ms
1240 bytes from 198.51.100.100: icmp_seq=218 ttl=51 time=53.8 ms
1240 bytes from 198.51.100.100: icmp_seq=219 ttl=51 time=33.4 ms
1240 bytes from 198.51.100.100: icmp_seq=220 ttl=51 time=29.9 ms
1240 bytes from 198.51.100.100: icmp_seq=221 ttl=51 time=34.7 ms
1240 bytes from 198.51.100.100: icmp_seq=222 ttl=51 time=45.7 ms
1240 bytes from 198.51.100.100: icmp_seq=223 ttl=51 time=51.5 ms
1240 bytes from 198.51.100.100: icmp_seq=224 ttl=51 time=24.3 ms
1240 bytes from 198.51.100.100: icmp_seq=225 ttl=51 time=30.2 ms
1240 bytes from 198.51.100.100: icmp_seq=226 ttl=51 time=27.7 ms
1240 bytes from 198.51.100.100: icmp_seq=227 ttl=51 time=58.6 ms
1240 bytes from 198.51.100.100: icmp_seq=228 ttl=51 time=79.9 ms
1240 bytes from 198.51.100.100: icmp_seq=229 ttl=51 time=58.0 ms
1240 bytes from 198.51.100.100: icmp_seq=232 ttl=51 time=56.9 ms
1240 bytes from 198.51.100.100: icmp_seq=235 ttl=51 time=53.0 ms
1240 bytes from 198.51.100.100: icmp_seq=236 ttl=51 time=23.4 ms
1240 bytes from 198.51.100.100: icmp_seq=237 ttl=51 time=27.5 ms
1240 bytes from 198.51.100.100: icmp_seq=238 ttl=51 time=43.7 ms
1240 bytes from 198.51.100.100: icmp_seq=239 ttl=51 time=53.5 ms
1240 bytes from 198.51.100.100: icmp_seq=240 ttl=51 time=69.9 ms
1240 bytes from 198.51.100.100: icmp_seq=241 ttl=51 time=50.6 ms
1240 bytes from 198.51.100.100: icmp_seq=242 ttl=51 time=50.8 ms
1240 bytes from 198.51.100.100: icmp_seq=243 ttl=51 time=62.0 ms
1240 bytes from 198.51.100.100: icmp_seq=244 ttl=51 time=56.0 ms
1240 bytes from 198.51.100.100: icmp_seq=245 ttl=51 time=53.4 ms
1240 bytes from 198.51.100.100: icmp_seq=246 ttl=51 time=50.9 ms
1240 bytes from 198.51.100.100: icmp_seq=247 ttl=51 time=55.2 ms
1240 bytes from 198.51.100.100: icmp_seq=248 ttl=51 time=75.2 ms
1240 bytes from 198.51.100.100: icmp_seq=249 ttl=51 time=57.6 ms
1240 bytes from 198.51.100.100: icmp_seq=250 ttl=51 time=25.4 ms
1240 bytes from 198.51.100.100: icmp_seq=251 ttl=51 time=26.1 ms
1240 bytes from 198.51.100.100: icmp_seq=252 ttl=51 time=49.8 ms
1240 bytes from 198.51.100.100: icmp_seq=253 ttl=51 time=53.6 ms
1240 bytes from 198.51.100.100: icmp_seq=254 ttl=51 time=29.9 ms
1240 bytes from 198.51.100.100: icmp_seq=255 ttl=51 time=30.1 ms
1240 bytes from 198.51.100.100: icmp_seq=256 ttl=51 time=43.9 ms
1240 bytes from 198.51.100.100: icmp_seq=257 ttl=51 time=56.8 ms
1240 bytes from 198.51.100.100: icmp_seq=258 ttl=51 time=31.9 ms
1240 bytes from 198.51.100.100: icmp_seq=259 ttl=51 time=37.5 ms
1240 bytes from 198.51.100.100: icmp_seq=260 ttl=51 time=33.6 ms
1240 bytes from 198.51.100.100: icmp_seq=261 ttl=51 time=55.9 ms
1240 bytes from 198.51.100.100: icmp_seq=262 ttl=51 time=60.3 ms
1240 bytes from 198.51.100.100: icmp_seq=263 ttl=51 time=30.7 ms
1240 bytes from 198.51.100.100: icmp_seq=271 ttl=51 time=91.3 ms
1240 bytes from 198.51.100.100: icmp_seq=272 ttl=51 time=94.0 ms
1240 bytes from 198.51.100.100: icmp_seq=273 ttl=51 time=28.9 ms
1240 bytes from 198.51.100.100: icmp_seq=274 ttl=51 time=26.5 ms
1240 bytes from 198.51.100.100: icmp_seq=275 ttl=51 time=47.4 ms
1240 bytes from 198.51.100.100: icmp_seq=276 ttl=51 time=51.5 ms
1240 bytes from 198.51.100.100: icmp_seq=277 ttl=51 time=58.3 ms
1240 bytes from 198.51.100.100: icmp_seq=278 ttl=51 time=51.0 ms
1240 bytes from 198.51.100.100: icmp_seq=279 ttl=51 time=26.6 ms
1240 bytes from 198.51.100.100: icmp_seq=280 ttl=51 time=26.4 ms
1240 bytes from 198.51.100.100: icmp_seq=281 ttl=51 time=33.6 ms
1240 bytes from 198.51.100.100: icmp_seq=282 ttl=51 time=60.5 ms
1240 bytes from 198.51.100.100: icmp_seq=283 ttl=51 time=54.3 ms
1240 bytes from 198.51.100.100: icmp_seq=284 ttl=51 time=52.9 ms
1240 bytes from 198.51.100.100: icmp_seq=285 ttl=51 time=25.7 ms
1240 bytes from 198.51.100.100: icmp_seq=286 ttl=51 time=28.3 ms
1240 bytes from 198.51.100.100: icmp_seq=287 ttl=51 time=36.7 ms
1240 bytes from 198.51.100.100: icmp_seq=288 ttl=51 time=54.0 ms
1240 bytes from 198.51.100.100: icmp_seq=289 ttl=51 time=101 ms
1240 bytes from 198.51.100.100: icmp_seq=290 ttl=51 time=86.1 ms
1240 bytes from 198.51.100.100: icmp_seq=291 ttl=51 time=27.4 ms
1240 bytes from 198.51.100.100: icmp_seq=292 ttl=51 time=91.1 ms
1240 bytes from 198.51.100.100: icmp_seq=293 ttl=51 time=48.2 ms
1240 bytes from 198.51.100.100: icmp_seq=294 ttl=51 time=52.8 ms
1240 bytes from 198.51.100.100: icmp_seq=295 ttl=51 time=61.7 ms
1240 bytes from 198.51.100.100: icmp_seq=296 ttl=51 time=29.4 ms
1240 bytes from 198.51.100.100: icmp_seq=297 ttl=51 time=24.5 ms
1240 bytes from 198.51.100.100: icmp_seq=298 ttl=51 time=25.3 ms
1240 bytes from 198.51.100.100: icmp_seq=299 ttl=51 time=46.3 ms
1240 bytes from 198.51.100.100: icmp_seq=300 ttl=51 time=50.3 ms

--- 198.51.100.100 ping statistics ---
300 packets transmitted, 268 received, 10.6667% packet loss, time 301498ms
rtt min/avg/max/mdev = 22.806/45.302/195.296/18.831 ms
